Year,Origin,ISO,Destination,Asylum ,Returned,ReturnedIDPss,Resettlement,Naturalisation
2020,Malaysia,MYS,Australia,AUS,-,-,43,-
2020,Myanmar,MMR,Australia,AUS,-,-,158,-
2020,Myanmar,MMR,Canada,CAN,-,-,22,-
2020,Myanmar,MMR,Germany,DEU,-,-,5,-
2020,Myanmar,MMR,Rep. of Korea,KOR,-,-,17,-
2020,Myanmar,MMR,New Zealand,NZL,-,-,87,-
2020,Myanmar,MMR,United States of America,USA,-,-,1596,-
2020,Nepal,NPL,Australia,AUS,-,-,13,-
2020,Nepal,NPL,United States of America,USA,-,-,5,-
2020,Nigeria,NGA,Canada,CAN,-,-,18,183
2020,Nigeria,NGA,Sweden,SWE,-,-,5,-
2020,Pakistan,PAK,Australia,AUS,-,-,53,-
2020,Pakistan,PAK,Canada,CAN,-,-,140,366
2020,Pakistan,PAK,United Kingdom of Great Britain and Northern Ireland,GBR,-,-,11,-
2020,Pakistan,PAK,New Zealand,NZL,-,-,26,-
2020,Pakistan,PAK,United States of America,USA,-,-,170,-
2020,Russian Federation,RUS,United States of America,USA,-,-,177,-
2020,Rwanda,RWA,Canada,CAN,-,-,15,34
2020,Rwanda,RWA,Finland,FIN,-,-,5,-
2020,Rwanda,RWA,United States of America,USA,-,-,14,-
2020,El Salvador,SLV,Australia,AUS,-,-,18,-
2020,El Salvador,SLV,Canada,CAN,-,-,17,53
2020,El Salvador,SLV,United States of America,USA,-,-,354,-
2020,Saudi Arabia,SAU,Australia,AUS,-,-,6,-
2020,Senegal,SEN,United States of America,USA,-,-,12,-
2020,Sierra Leone,SLE,United States of America,USA,-,-,5,-
2020,Somalia,SOM,Australia,AUS,-,-,14,-
2020,Somalia,SOM,Canada,CAN,-,-,518,99
2020,Somalia,SOM,Finland,FIN,-,-,32,-
2020,Somalia,SOM,France,FRA,-,-,19,8
2020,Somalia,SOM,United Kingdom of Great Britain and Northern Ireland,GBR,-,-,32,-
2020,Somalia,SOM,Germany,DEU,-,-,63,-
2020,Somalia,SOM,Italy,ITA,-,-,8,-
2020,Somalia,SOM,Luxembourg,LUX,-,-,10,-
2020,Somalia,SOM,Netherlands (Kingdom of the),NLD,-,-,9,1408
2020,Somalia,SOM,New Zealand,NZL,-,-,14,-
2020,Somalia,SOM,Sweden,SWE,-,-,78,-
2020,Somalia,SOM,United States of America,USA,-,-,112,-
2020,Viet Nam,VNM,Canada,CAN,-,-,5,-
2020,Viet Nam,VNM,United States of America,USA,-,-,13,-
2020,South Sudan,SSD,Canada,CAN,-,-,165,-
2020,South Sudan,SSD,France,FRA,-,-,28,-
2020,South Sudan,SSD,United Kingdom of Great Britain and Northern Ireland,GBR,-,-,7,-
2020,South Sudan,SSD,Netherlands (Kingdom of the),NLD,-,-,21,-
2020,South Sudan,SSD,Norway,NOR,-,-,33,-
2020,South Sudan,SSD,Portugal,PRT,-,-,11,-
2020,South Sudan,SSD,Sweden,SWE,-,-,274,-
2020,South Sudan,SSD,United States of America,USA,-,-,35,-
2020,Stateless,XXA,Canada,CAN,-,-,87,-
2020,Sudan,SDN,Australia,AUS,-,-,70,-
2020,Sudan,SDN,Canada,CAN,-,-,165,7
2020,Sudan,SDN,Finland,FIN,-,-,13,-
2020,Sudan,SDN,France,FRA,-,-,143,50
2020,Sudan,SDN,United Kingdom of Great Britain and Northern Ireland,GBR,-,-,32,-
2020,Sudan,SDN,Italy,ITA,-,-,42,-
2020,Sudan,SDN,Netherlands (Kingdom of the),NLD,-,-,82,148
2020,Sudan,SDN,Norway,NOR,-,-,62,-
2020,Sudan,SDN,Portugal,PRT,-,-,11,-
2020,Sudan,SDN,Spain,ESP,-,-,5,-
2020,Sudan,SDN,Sweden,SWE,-,-,456,-
2020,Sudan,SDN,United States of America,USA,-,-,227,-
2020,Syrian Arab Rep.,SYR,Australia,AUS,-,-,316,-
2020,Syrian Arab Rep.,SYR,Belgium,BEL,-,-,176,-
2020,Syrian Arab Rep.,SYR,Canada,CAN,-,-,3905,238
2020,Syrian Arab Rep.,SYR,Denmark,DNK,-,-,31,-
2020,Syrian Arab Rep.,SYR,Finland,FIN,-,-,282,-
2020,Syrian Arab Rep.,SYR,France,FRA,-,-,803,171
2020,Syrian Arab Rep.,SYR,United Kingdom of Great Britain and Northern Ireland,GBR,-,-,662,-
2020,Syrian Arab Rep.,SYR,Germany,DEU,-,-,1435,-
2020,Syrian Arab Rep.,SYR,Ireland,IRL,-,-,195,28
2020,Syrian Arab Rep.,SYR,Italy,ITA,-,-,198,-
2020,Syrian Arab Rep.,SYR,Netherlands (Kingdom of the),NLD,-,-,260,13417
2020,Syrian Arab Rep.,SYR,Norway,NOR,-,-,993,-
2020,Syrian Arab Rep.,SYR,New Zealand,NZL,-,-,60,-
2020,Syrian Arab Rep.,SYR,Portugal,PRT,-,-,111,-
2020,Syrian Arab Rep.,SYR,Romania,ROU,-,-,37,-
2020,Syrian Arab Rep.,SYR,Spain,ESP,-,-,354,-
2020,Syrian Arab Rep.,SYR,Sweden,SWE,-,-,355,-
2020,Syrian Arab Rep.,SYR,Switzerland,CHE,-,-,577,-
2020,Syrian Arab Rep.,SYR,United States of America,USA,-,-,416,-
2020,United Rep. of Tanzania,TZA,Australia,AUS,-,-,46,-
2020,United Rep. of Tanzania,TZA,Canada,CAN,-,-,11,5
2020,Thailand,THA,Australia,AUS,-,-,35,-
2020,Tibetan,TIB,Australia,AUS,-,-,34,-
2020,Türkiye,TUR,Australia,AUS,-,-,17,-
2020,Türkiye,TUR,Canada,CAN,-,-,6,95
2020,Türkiye,TUR,Finland,FIN,-,-,21,-
2020,Türkiye,TUR,Norway,NOR,-,-,13,-
2020,Türkiye,TUR,Sweden,SWE,-,-,49,-
2020,Uganda,UGA,Australia,AUS,-,-,11,-
2020,Uganda,UGA,Canada,CAN,-,-,19,19
2020,Uganda,UGA,United Kingdom of Great Britain and Northern Ireland,GBR,-,-,5,-
2020,Uganda,UGA,Sweden,SWE,-,-,6,-
2020,Uganda,UGA,United States of America,USA,-,-,27,-
2020,Unknown ,UNK,Australia,AUS,-,-,83,-
2020,Unknown ,UNK,Finland,FIN,-,-,12,-
2020,Unknown ,UNK,France,FRA,-,-,17,53
2020,Unknown ,UNK,Netherlands (Kingdom of the),NLD,-,-,27,448
2020,Unknown ,UNK,Norway,NOR,-,-,28,-
2020,Unknown ,UNK,Sweden,SWE,-,-,109,-
2020,Unknown ,UNK,Switzerland,CHE,-,-,8,-
2020,Ukraine,UKR,United States of America,USA,-,-,1683,-
2020,United States of America,USA,Canada,CAN,-,-,14,105
2020,Uzbekistan,UZB,United States of America,USA,-,-,5,-
2020,Venezuela (Bolivarian Republic of),VEN,Australia,AUS,-,-,5,-
2020,Venezuela (Bolivarian Republic of),VEN,Canada,CAN,-,-,5,55
2020,Venezuela (Bolivarian Republic of),VEN,United States of America,USA,-,-,11,-
2020,Yemen,YEM,Canada,CAN,-,-,47,15
2020,Yemen,YEM,Germany,DEU,-,-,8,-
2020,Yemen,YEM,Sweden,SWE,-,-,21,-
2020,Afghanistan,AFG,Belarus,BLR,-,-,-,9
2020,Afghanistan,AFG,France,FRA,-,-,-,65
2020,Afghanistan,AFG,Ireland,IRL,-,-,-,9
2020,Afghanistan,AFG,Kyrgyzstan,KGZ,-,-,-,11
2020,Afghanistan,AFG,Netherlands (Kingdom of the),NLD,-,-,-,860
2020,Afghanistan,AFG,Ukraine,UKR,-,-,-,29
2020,Albania,ALB,Canada,CAN,-,-,-,41
2020,Albania,ALB,France,FRA,-,-,-,21
2020,Albania,ALB,Netherlands (Kingdom of the),NLD,-,-,-,7
2020,Algeria,DZA,Canada,CAN,-,-,-,22
2020,Algeria,DZA,France,FRA,-,-,-,36
2020,Algeria,DZA,Netherlands (Kingdom of the),NLD,-,-,-,9
2020,Angola,AGO,Canada,CAN,-,-,-,5
2020,Angola,AGO,France,FRA,-,-,-,37
2020,Angola,AGO,Netherlands (Kingdom of the),NLD,-,-,-,14
2020,Egypt,EGY,France,FRA,-,-,-,36
2020,Egypt,EGY,Netherlands (Kingdom of the),NLD,-,-,-,58
2020,Armenia,ARM,France,FRA,-,-,-,68
2020,Armenia,ARM,Netherlands (Kingdom of the),NLD,-,-,-,30
2020,Azerbaijan,AZE,Armenia,ARM,-,-,-,83
2020,Azerbaijan,AZE,France,FRA,-,-,-,60
2020,Azerbaijan,AZE,Netherlands (Kingdom of the),NLD,-,-,-,15
2020,Barbados,BRB,Canada,CAN,-,-,-,9
2020,Burundi,BDI,Cote d'Ivoire,CIV,-,-,-,5
2020,Burundi,BDI,Netherlands (Kingdom of the),NLD,-,-,-,19
2020,Bangladesh,BGD,Canada,CAN,-,-,-,51
2020,Bangladesh,BGD,France,FRA,-,-,-,165
2020,Bangladesh,BGD,Netherlands (Kingdom of the),NLD,-,-,-,8
2020,Bhutan,BTN,Netherlands (Kingdom of the),NLD,-,-,-,15
2020,Belarus,BLR,Canada,CAN,-,-,-,6
2020,Belarus,BLR,France,FRA,-,-,-,10
2020,Belarus,BLR,Netherlands (Kingdom of the),NLD,-,-,-,5
2020,Botswana,BWA,Canada,CAN,-,-,-,12
2020,Bosnia and Herzegovina,BIH,France,FRA,-,-,-,16
2020,Bosnia and Herzegovina,BIH,Croatia,HRV,-,-,-,5
2020,Bosnia and Herzegovina,BIH,Netherlands (Kingdom of the),NLD,-,-,-,9
2020,Bulgaria,BGR,Canada,CAN,-,-,-,11
2020,Cambodia,KHM,France,FRA,-,-,-,54
2020,Cambodia,KHM,Netherlands (Kingdom of the),NLD,-,-,-,8
2020,Central African Rep.,CAF,Netherlands (Kingdom of the),NLD,-,-,-,5
2020,Chad,TCD,Canada,CAN,-,-,-,14
2020,Chad,TCD,France,FRA,-,-,-,15
2020,Chad,TCD,Gabon,GAB,-,-,-,10
2020,China,CHN,Canada,CAN,-,-,-,251
2020,China,CHN,France,FRA,-,-,-,84
2020,China,CHN,Ireland,IRL,-,-,-,6
2020,China,CHN,Netherlands (Kingdom of the),NLD,-,-,-,63
2020,Chile,CHL,Canada,CAN,-,-,-,6
2020,Cameroon,CMR,Canada,CAN,-,-,-,79
2020,Cameroon,CMR,France,FRA,-,-,-,23
2020,Cameroon,CMR,Netherlands (Kingdom of the),NLD,-,-,-,16
2020,Congo,COG,Canada,CAN,-,-,-,20
2020,Congo,COG,France,FRA,-,-,-,39
2020,Congo,COG,Netherlands (Kingdom of the),NLD,-,-,-,97
2020,Dem. Rep. of the Congo,COD,Ireland,IRL,-,-,-,9
2020,Dem. Rep. of the Congo,COD,Netherlands (Kingdom of the),NLD,-,-,-,52
2020,Dem. Rep. of the Congo,COD,Rwanda,RWA,-,-,-,26
2020,Comoros,COM,France,FRA,-,-,-,5
2020,Colombia,COL,Costa Rica,CRI,-,-,-,8
2020,Colombia,COL,France,FRA,-,-,-,6
2020,Colombia,COL,Netherlands (Kingdom of the),NLD,-,-,-,19
2020,Cuba,CUB,Canada,CAN,-,-,-,39
2020,Cuba,CUB,France,FRA,-,-,-,5
2020,Czechia,CZE,Canada,CAN,-,-,-,5
2020,Djibouti,DJI,Canada,CAN,-,-,-,26
2020,Ethiopia,ETH,Netherlands (Kingdom of the),NLD,-,-,-,157
2020,Gambia,GMB,Netherlands (Kingdom of the),NLD,-,-,-,8
2020,Palestinian,PSE,France,FRA,-,-,-,17
2020,Palestinian,PSE,Ireland,IRL,-,-,-,7
2020,United Kingdom of Great Britain and Northern Ireland,GBR,Canada,CAN,-,-,-,7
2020,Georgia,GEO,Belarus,BLR,-,-,-,5
2020,Georgia,GEO,Canada,CAN,-,-,-,11
2020,Georgia,GEO,France,FRA,-,-,-,24
2020,Georgia,GEO,Netherlands (Kingdom of the),NLD,-,-,-,5
2020,Germany,DEU,Canada,CAN,-,-,-,11
2020,Ghana,GHA,Canada,CAN,-,-,-,16
2020,Ghana,GHA,Netherlands (Kingdom of the),NLD,-,-,-,5
2020,Guinea-Bissau,GNB,France,FRA,-,-,-,5
2020,Grenada,GRD,Canada,CAN,-,-,-,6
2020,Guinea,GIN,Canada,CAN,-,-,-,14
2020,Guinea,GIN,France,FRA,-,-,-,113
2020,Guinea,GIN,Netherlands (Kingdom of the),NLD,-,-,-,99
2020,Guyana,GUY,Canada,CAN,-,-,-,6
2020,Haiti,HTI,Canada,CAN,-,-,-,233
2020,Haiti,HTI,France,FRA,-,-,-,38
2020,Honduras,HND,Mexico,MEX,-,-,-,5
2020,Croatia,HRV,Bosnia and Herzegovina,BIH,-,-,-,5
2020,Hungary,HUN,Canada,CAN,-,-,-,44
2020,Cote d'Ivoire,CIV,Canada,CAN,-,-,-,7
2020,Cote d'Ivoire,CIV,Netherlands (Kingdom of the),NLD,-,-,-,35
2020,India,IND,Canada,CAN,-,-,-,92
2020,India,IND,Ireland,IRL,-,-,-,5
2020,Indonesia,IDN,Canada,CAN,-,-,-,8
2020,Iran (Islamic Rep. of),IRN,France,FRA,-,-,-,47
2020,Iran (Islamic Rep. of),IRN,Ireland,IRL,-,-,-,5
2020,Iran (Islamic Rep. of),IRN,Netherlands (Kingdom of the),NLD,-,-,-,710
2020,Iraq,IRQ,Bulgaria,BGR,-,-,-,5
2020,Iraq,IRQ,France,FRA,-,-,-,100
2020,Iraq,IRQ,Ireland,IRL,-,-,-,10
2020,Iraq,IRQ,Rep. of Moldova,MDA,-,-,-,5
2020,Italy,ITA,Canada,CAN,-,-,-,7
2020,Jamaica,JAM,Canada,CAN,-,-,-,58
2020,Jamaica,JAM,Netherlands (Kingdom of the),NLD,-,-,-,23
2020,Jordan,JOR,Netherlands (Kingdom of the),NLD,-,-,-,34
2020,Kazakhstan,KAZ,Canada,CAN,-,-,-,9
2020,Kenya,KEN,Canada,CAN,-,-,-,36
2020,Kenya,KEN,Netherlands (Kingdom of the),NLD,-,-,-,10
2020,Dem. People's Rep. of Korea,PRK,Netherlands (Kingdom of the),NLD,-,-,-,5
2020,Kuwait,KWT,Canada,CAN,-,-,-,16
2020,Lao People's Dem. Rep.,LAO,France,FRA,-,-,-,37
2020,Liberia,LBR,Netherlands (Kingdom of the),NLD,-,-,-,8
2020,Liberia,LBR,Sierra Leone,SLE,-,-,-,64
2020,Libya,LBY,Canada,CAN,-,-,-,42
2020,Libya,LBY,France,FRA,-,-,-,5
2020,Libya,LBY,Netherlands (Kingdom of the),NLD,-,-,-,19
2020,Saint Lucia,LCA,Canada,CAN,-,-,-,41
2020,Lebanon,LBN,Netherlands (Kingdom of the),NLD,-,-,-,22
2020,Sri Lanka,LKA,France,FRA,-,-,-,171
2020,Sri Lanka,LKA,Netherlands (Kingdom of the),NLD,-,-,-,119
2020,Latvia,LVA,Canada,CAN,-,-,-,6
2020,Mauritania,MRT,Canada,CAN,-,-,-,5
2020,Mauritania,MRT,France,FRA,-,-,-,68
2020,North Macedonia,MKD,Canada,CAN,-,-,-,6
2020,Rep. of Moldova,MDA,Canada,CAN,-,-,-,7
2020,Rep. of Moldova,MDA,France,FRA,-,-,-,5
2020,Mali,MLI,France,FRA,-,-,-,55
2020,Mali,MLI,Netherlands (Kingdom of the),NLD,-,-,-,8
2020,Malaysia,MYS,Canada,CAN,-,-,-,6
2020,Mongolia,MNG,Netherlands (Kingdom of the),NLD,-,-,-,6
2020,Morocco,MAR,France,FRA,-,-,-,11
2020,Morocco,MAR,Netherlands (Kingdom of the),NLD,-,-,-,14
2020,Myanmar,MMR,France,FRA,-,-,-,7
2020,Myanmar,MMR,Netherlands (Kingdom of the),NLD,-,-,-,121
2020,Namibia,NAM,Canada,CAN,-,-,-,25
2020,Nepal,NPL,Canada,CAN,-,-,-,57
2020,Nepal,NPL,Netherlands (Kingdom of the),NLD,-,-,-,45
2020,Nicaragua,NIC,Canada,CAN,-,-,-,10
2020,Nicaragua,NIC,Costa Rica,CRI,-,-,-,5
2020,Nigeria,NGA,France,FRA,-,-,-,10
2020,Nigeria,NGA,Ireland,IRL,-,-,-,6
2020,Nigeria,NGA,Netherlands (Kingdom of the),NLD,-,-,-,67
2020,Oman,OMN,Canada,CAN,-,-,-,6
2020,Pakistan,PAK,France,FRA,-,-,-,18
2020,Pakistan,PAK,Ireland,IRL,-,-,-,6
2020,Pakistan,PAK,Netherlands (Kingdom of the),NLD,-,-,-,171
2020,Peru,PER,Canada,CAN,-,-,-,25
2020,Philippines,PHL,Canada,CAN,-,-,-,13
2020,Philippines,PHL,Netherlands (Kingdom of the),NLD,-,-,-,6
2020,Qatar,QAT,Canada,CAN,-,-,-,17
2020,Romania,ROU,Canada,CAN,-,-,-,7
2020,South Africa,ZAF,Ireland,IRL,-,-,-,5
2020,Russian Federation,RUS,Canada,CAN,-,-,-,76
2020,Russian Federation,RUS,France,FRA,-,-,-,143
2020,Russian Federation,RUS,Netherlands (Kingdom of the),NLD,-,-,-,64
2020,Russian Federation,RUS,Ukraine,UKR,-,-,-,5
2020,Rwanda,RWA,France,FRA,-,-,-,59
2020,Rwanda,RWA,Netherlands (Kingdom of the),NLD,-,-,-,5
2020,El Salvador,SLV,Mexico,MEX,-,-,-,5
2020,Saudi Arabia,SAU,Canada,CAN,-,-,-,62
2020,Senegal,SEN,Canada,CAN,-,-,-,10
2020,Senegal,SEN,France,FRA,-,-,-,17
2020,Senegal,SEN,Netherlands (Kingdom of the),NLD,-,-,-,5
2020,Sierra Leone,SLE,France,FRA,-,-,-,5
2020,Sierra Leone,SLE,Netherlands (Kingdom of the),NLD,-,-,-,77
2020,Somalia,SOM,Ireland,IRL,-,-,-,5
2020,Serbia and Kosovo: S/RES/1244 (1999),SRB,Bosnia and Herzegovina,BIH,-,-,-,6
2020,Serbia and Kosovo: S/RES/1244 (1999),SRB,Canada,CAN,-,-,-,17
2020,Serbia and Kosovo: S/RES/1244 (1999),SRB,France,FRA,-,-,-,109
2020,Serbia and Kosovo: S/RES/1244 (1999),SRB,North Macedonia,MKD,-,-,-,5
2020,Serbia and Kosovo: S/RES/1244 (1999),SRB,Netherlands (Kingdom of the),NLD,-,-,-,5
2020,Viet Nam,VNM,France,FRA,-,-,-,35
2020,Viet Nam,VNM,Netherlands (Kingdom of the),NLD,-,-,-,11
2020,Stateless,XXA,Netherlands (Kingdom of the),NLD,-,-,-,2445
2020,Sudan,SDN,Ireland,IRL,-,-,-,8
2020,Eswatini,SWZ,Canada,CAN,-,-,-,7
2020,Syrian Arab Rep.,SYR,Kyrgyzstan,KGZ,-,-,-,5
2020,Syrian Arab Rep.,SYR,Rep. of Moldova,MDA,-,-,-,6
2020,Syrian Arab Rep.,SYR,Ukraine,UKR,-,-,-,5
2020,United Rep. of Tanzania,TZA,Netherlands (Kingdom of the),NLD,-,-,-,5
2020,Tibetan,TIB,Canada,CAN,-,-,-,14
2020,Tajikistan,TJK,Netherlands (Kingdom of the),NLD,-,-,-,9
2020,Togo,TGO,Canada,CAN,-,-,-,7
2020,Togo,TGO,France,FRA,-,-,-,7
2020,Togo,TGO,Netherlands (Kingdom of the),NLD,-,-,-,5
2020,Trinidad and Tobago,TTO,Netherlands (Kingdom of the),NLD,-,-,-,5
2020,Tunisia,TUN,Canada,CAN,-,-,-,13
2020,Tunisia,TUN,Netherlands (Kingdom of the),NLD,-,-,-,5
2020,Türkiye,TUR,France,FRA,-,-,-,44
2020,Türkiye,TUR,Rep. of Moldova,MDA,-,-,-,8
2020,Türkiye,TUR,Netherlands (Kingdom of the),NLD,-,-,-,26
2020,United Arab Emirates,ARE,Canada,CAN,-,-,-,31
2020,Uganda,UGA,Netherlands (Kingdom of the),NLD,-,-,-,136
2020,Unknown ,UNK,Canada,CAN,-,-,-,109
2020,Ukraine,UKR,Canada,CAN,-,-,-,64
2020,Ukraine,UKR,France,FRA,-,-,-,29
2020,Ukraine,UKR,Netherlands (Kingdom of the),NLD,-,-,-,9
2020,United States of America,USA,Netherlands (Kingdom of the),NLD,-,-,-,6
2020,Uzbekistan,UZB,France,FRA,-,-,-,8
2020,Uzbekistan,UZB,Netherlands (Kingdom of the),NLD,-,-,-,8
2020,Saint Vincent and the Grenadines,VCT,Canada,CAN,-,-,-,67
2020,Venezuela (Bolivarian Republic of),VEN,Mexico,MEX,-,-,-,11
2020,Western Sahara,ESH,France,FRA,-,-,-,12
2020,Yemen,YEM,Netherlands (Kingdom of the),NLD,-,-,-,40
2020,Zambia,ZMB,Netherlands (Kingdom of the),NLD,-,-,-,5
2020,Zimbabwe,ZWE,Canada,CAN,-,-,-,43
2020,Zimbabwe,ZWE,Ireland,IRL,-,-,-,7
2020,Burundi,BDI,Burundi,BDI,-,11393,-,-
2020,Central African Rep.,CAF,Central African Rep.,CAF,-,158247,-,-
2020,Cameroon,CMR,Cameroon,CMR,-,465757,-,-
2020,Dem. Rep. of the Congo,COD,Dem. Rep. of the Congo,COD,-,1434272,-,-
2020,Cote d'Ivoire,CIV,Cote d'Ivoire,CIV,-,11338,-,-
2020,Iraq,IRQ,Iraq,IRQ,-,278065,-,-
2020,Libya,LBY,Libya,LBY,-,105414,-,-
2020,Sri Lanka,LKA,Sri Lanka,LKA,-,97,-,-
2020,Mali,MLI,Mali,MLI,-,20473,-,-
2020,Myanmar,MMR,Myanmar,MMR,-,2992,-,-
2020,Pakistan,PAK,Pakistan,PAK,-,1782,-,-
2020,Philippines,PHL,Philippines,PHL,-,150242,-,-
2020,Somalia,SOM,Somalia,SOM,-,288966,-,-
2020,Serbia and Kosovo: S/RES/1244 (1999),SRB,Serbia and Kosovo: S/RES/1244 (1999),SRB,-,375,-,-
2020,South Sudan,SSD,South Sudan,SSD,-,174463,-,-
2020,Syrian Arab Rep.,SYR,Syrian Arab Rep.,SYR,-,69454,-,-
2020,Yemen,YEM,Yemen,YEM,-,10788,-,-
2021,Afghanistan,AFG,Azerbaijan,AZE,10,-,-,22
2021,Afghanistan,AFG,India,IND,64,-,-,84
2021,Afghanistan,AFG,Indonesia,IDN,31,-,-,-
2021,Afghanistan,AFG,Iran (Islamic Rep. of),IRN,868,-,-,-
2021,Afghanistan,AFG,Pakistan,PAK,451,-,-,-
2021,Afghanistan,AFG,Tajikistan,TJK,5,-,-,-
2021,Angola,AGO,Eswatini,SWZ,5,-,-,-
2021,Burundi,BDI,Benin,BEN,5,-,-,-
2021,Burundi,BDI,Botswana,BWA,16,-,-,-
2021,Burundi,BDI,Cambodia,KHM,6,-,-,-
2021,Burundi,BDI,Dem. Rep. of the Congo,COD,7296,-,-,-
2021,Burundi,BDI,Kenya,KEN,1024,-,-,-
2021,Burundi,BDI,Mozambique,MOZ,47,-,-,-
2021,Burundi,BDI,Namibia,NAM,10,-,-,-
2021,Burundi,BDI,South Africa,ZAF,26,-,-,-
2021,Burundi,BDI,Rwanda,RWA,22973,-,-,-
2021,Burundi,BDI,Sudan,SDN,11,-,-,-
2021,Burundi,BDI,Eswatini,SWZ,32,-,-,-
2021,Burundi,BDI,United Rep. of Tanzania,TZA,30061,-,-,-
2021,Burundi,BDI,Uganda,UGA,4561,-,-,-
2021,Burundi,BDI,Zambia,ZMB,5,-,-,-
2021,Central African Rep.,CAF,Burkina Faso,BFA,8,-,-,-
2021,Central African Rep.,CAF,Cameroon,CMR,100,-,-,-
2021,Central African Rep.,CAF,Dem. Rep. of the Congo,COD,5454,-,-,-
2021,Central African Rep.,CAF,Cote d'Ivoire,CIV,17,-,-,-
2021,Chad,TCD,Burkina Faso,BFA,8,-,-,-
2021,Congo,COG,Eswatini,SWZ,5,-,-,-
2021,Dem. Rep. of the Congo,COD,Burkina Faso,BFA,5,-,-,-
2021,Dem. Rep. of the Congo,COD,Botswana,BWA,26,-,-,-
2021,Dem. Rep. of the Congo,COD,Kenya,KEN,11,-,-,-
2021,Dem. Rep. of the Congo,COD,Mozambique,MOZ,7,-,-,-
2021,Dem. Rep. of the Congo,COD,Mauritius,MUS,10,-,-,-
2021,Dem. Rep. of the Congo,COD,Namibia,NAM,213,-,-,-
2021,Dem. Rep. of the Congo,COD,South Africa,ZAF,26,-,-,-
2021,Dem. Rep. of the Congo,COD,Rwanda,RWA,7,-,-,-
2021,Dem. Rep. of the Congo,COD,Eswatini,SWZ,119,-,-,-
2021,Dem. Rep. of the Congo,COD,Zambia,ZMB,212,-,-,-
2021,Dem. Rep. of the Congo,COD,Zimbabwe,ZWE,79,-,-,-
2021,Colombia,COL,Venezuela (Bolivarian Republic of),VEN,7,-,-,-
2021,Ethiopia,ETH,Kenya,KEN,763,-,-,-
2021,Ethiopia,ETH,Sudan,SDN,308,-,-,-
2021,Ethiopia,ETH,Eswatini,SWZ,5,-,-,-
2021,Ethiopia,ETH,Yemen,YEM,6,-,-,-
2021,Cote d'Ivoire,CIV,Algeria,DZA,5,-,-,-
2021,Cote d'Ivoire,CIV,Benin,BEN,9,-,-,-
2021,Cote d'Ivoire,CIV,Ghana,GHA,726,-,-,-
2021,Cote d'Ivoire,CIV,Guinea,GIN,611,-,-,-
2021,Cote d'Ivoire,CIV,Liberia,LBR,20760,-,-,-
2021,Cote d'Ivoire,CIV,Mali,MLI,214,-,-,-
2021,Cote d'Ivoire,CIV,Senegal,SEN,5,-,-,-
2021,Cote d'Ivoire,CIV,Togo,TGO,170,-,-,-
2021,Iraq,IRQ,India,IND,24,-,-,-
2021,Iraq,IRQ,Indonesia,IDN,10,-,-,-
2021,Iraq,IRQ,Iran (Islamic Rep. of),IRN,11,-,-,-
2021,Iraq,IRQ,Jordan,JOR,104,-,-,-
2021,Iraq,IRQ,Unknown ,UNK,930,-,-,-
2021,Kenya,KEN,Eswatini,SWZ,5,-,-,-
2021,Sri Lanka,LKA,India,IND,102,-,-,-
2021,Sri Lanka,LKA,Eswatini,SWZ,5,-,-,-
2021,Sri Lanka,LKA,Thailand,THA,5,-,-,-
2021,Mali,MLI,Burkina Faso,BFA,1077,-,-,-
2021,Mali,MLI,Mauritania,MRT,527,-,-,-
2021,Mali,MLI,Niger,NER,122,-,-,-
2021,Mali,MLI,Togo,TGO,5,-,-,-
2021,Namibia,NAM,Botswana,BWA,7,-,-,-
2021,Nigeria,NGA,Chad,TCD,150,-,-,-
2021,Nigeria,NGA,Cameroon,CMR,10473,-,-,-
2021,Nigeria,NGA,Niger,NER,6328,-,-,-
2021,Pakistan,PAK,Indonesia,IDN,5,-,-,-
2021,Rwanda,RWA,Congo,COG,6,-,-,-
2021,Rwanda,RWA,Dem. Rep. of the Congo,COD,1920,-,-,-
2021,Rwanda,RWA,Namibia,NAM,14,-,-,-
2021,Rwanda,RWA,Eswatini,SWZ,53,-,-,-
2021,Rwanda,RWA,Zambia,ZMB,6,-,-,-
2021,Somalia,SOM,Botswana,BWA,21,-,-,-
2021,Somalia,SOM,Djibouti,DJI,27,-,-,-
2021,Somalia,SOM,Eritrea,ERI,53,-,-,-
2021,Somalia,SOM,India,IND,8,-,-,-
2021,Somalia,SOM,Indonesia,IDN,5,-,-,-
2021,Somalia,SOM,Jordan,JOR,7,-,-,-
2021,Somalia,SOM,Kenya,KEN,330,-,-,-
2021,Somalia,SOM,Libya,LBY,32,-,-,-
2021,Somalia,SOM,Eswatini,SWZ,32,-,-,-
2021,Somalia,SOM,Yemen,YEM,2266,-,-,-
2021,Serbia and Kosovo: S/RES/1244 (1999),SRB,North Macedonia,MKD,5,-,-,-
2021,Serbia and Kosovo: S/RES/1244 (1999),SRB,Montenegro,MNE,9,-,-,-
2021,South Sudan,SSD,Central African Rep.,CAF,963,-,-,-
2021,South Sudan,SSD,Dem. Rep. of the Congo,COD,14588,-,-,-
2021,South Sudan,SSD,Ethiopia,ETH,28217,-,-,-
2021,South Sudan,SSD,Kenya,KEN,1919,-,-,-
2021,South Sudan,SSD,Sudan,SDN,44177,-,-,-
2021,South Sudan,SSD,Uganda,UGA,180356,-,-,-
2021,Sudan,SDN,Indonesia,IDN,5,-,-,-
2021,Sudan,SDN,Jordan,JOR,11,-,-,-
